SEQC_NB001	SEQC_NB002	SEQC_NB003	SEQC_NB004	SEQC_NB005	SEQC_NB006
UKv4_A_32_P62863	1.626550555	1.532576901	1.967731733	1.861470174	1.778078897
UKv4_A_23_P111947	-1.685577896	-1.422686046	-1.827472777	-1.879473741	-1.627993034
UKv4_A_23_P1575	-0.446126566	0.235244521	0.181615491	-0.424478165	-0.486449293
UKv4_A_23_P27677	0.640550722	0.465835772	0.255828069	0.44351961	0.423545188
UKv4_A_23_P256425	0.99372084	0.374830916	-0.41776808	0.657657854	0.637418932
UKv4_A_23_P46907	0.463166635	0.48704743	0.40960188	0.454060874	0.412350695
UKv4_A_32_P175715	-0.571094454	-0.412737421	-0.528418366	-0.172090193	-0.251070339
UKv4_A_23_P128362	-1.186345566	-1.004953231	-0.879089513	-1.277115812	0.73463427
UKv4_A_32_P189413	-0.905407526	-0.777783215	-0.764762028	-1.364156533	-1.428848887
UKv4_A_23_P160283	0.625529006	0.759719874	0.537301001	0.672114444	0.7042913
UKv4_A_23_P412603	-0.009537985	0.238665756	0.059265024	-0.090169514	-0.336796591
UKv4_A_23_P501193	-1.239720597	-0.746649975	-1.235777896	-1.216578841	-1.076811527
UKv4_A_23_P24903	-0.617757656	-0.634433461	-0.676509232	-0.717525297	-0.261086464
UKv4_A_32_P336690	0.485859014	0.5171543	0.487491658	0.558569974	0.475098776
UKv4_A_23_P385063	0.472754964	0.711822581	0.43968806	0.674825055	0.68897252
UKv4_A_23_P98070	-1.963000216	-1.069272452	-1.171594045	-1.484025761	-1.449470323
UKv4_A_23_P353048	-1.212873276	-0.908816522	-0.92288162	-0.841912209	-0.892691569
UKv4_A_23_P157793	-1.008641868	-0.590983774	-0.669823414	-0.829262693	-0.804608581
UKv4_A_23_P138089	-1.239720597	-0.90471104	-0.430136844	-1.191580987	-1.154878389
UKv4_A_23_P349127	0.146751778	0.051182069	0.043219061	0.133305277	0.083291505
UKv4_A_23_P387045	0.843503686	0.871936388	0.776987572	0.960342713	0.938491887
UKv4_A_32_P158417	-0.022002813	0.229086298	0.325360575	0.161314921	0.15252061
UKv4_A_23_P125717	0.816656364	1.101843392	0.884629239	1.082320193	0.772342037
UKv4_A_23_P127231	-1.264330642	-0.844839424	-0.81423708	-0.941301267	-0.898288816
UKv4_A_23_P393080	0.05182732	0.354303505	0.26752825	0.283292401	0.292451778
UKv4_A_23_P163148	0.720773074	0.731323622	0.884629239	0.864567802	0.787955409
UKv4_A_23_P68511	-0.449003065	-0.391525763	-0.25663987	-0.342256308	-0.581602488
UKv4_A_23_P15864	1.196034582	0.846961371	0.726843938	0.945886122	0.976788839
UKv4_A_23_P306956	-0.169982691	-0.138696484	-0.216190672	-0.05944926	0.004635459
UKv4_A_23_P212568	0.248388065	-0.328232913	-1.116101756	-0.928651751	-1.681903358
UKv4_A_23_P52610	1.551761589	1.215086276	1.298481365	1.509090786	1.590423835
UKv4_Hs458134.20	0.376232452	0.484310442	0.841840005	0.663079075	0.860130433
UKv4_A_23_P69452	0.251584175	0.205479775	0.243793597	0.296243097	0.304235455
UKv4_A_23_P76951	1.496468891	1.324565802	1.470306884	1.235620286	1.355634065
UKv4_A_23_P156218	0.470517687	0.298879496	-0.658791814	-0.31243959	-0.592502389
UKv4_A_23_P376627	1.073623582	1.108343739	1.366008125	1.132014722	1.267551077
UKv4_A_32_P332551	-1.430208734	-1.094931716	-1.612189442	-1.879473741	-1.983860089
UKv4_A_32_P44394	0.086664916	-0.26870342	-1.288261566	-0.661204831	-0.612829232
UKv4_A_23_P354965	-1.963000216	-1.771652034	-2.235976248	-1.886400857	-1.983860089
UKv4_A_23_P328709	-1.963000216	-1.322785979	-1.885973683	-1.886400857	-1.983860089
UKv4_A_23_P20823	1.383965831	1.366304871	1.371691071	1.252787487	1.364177231
UKv4_A_23_P160406	1.201148358	1.547972459	1.45392663	1.311818564	1.434879295
UKv4_A_24_P696761	-0.929058737	0.333776094	-0.781810863	-1.820442664	-0.690012319
UKv4_A_23_P42829	1.990907057	2.004707355	1.970740351	1.806655602	1.844362082
UKv4_A_23_P121013	-0.930976403	-0.664198207	-0.749718937	-0.735294856	-0.721828248
UKv4_A_32_P114215	1.65148021	1.808328456	2.069021874	1.751539852	1.772776242
UKv4_A_23_P130743	-1.918893902	-1.231096876	-1.432675232	-1.638229391	-1.511923812
UKv4_A_23_P164042	-0.535298026	-0.417527151	-0.49632644	-0.689515653	-0.724774167
UKv4_A_23_P49865	0.984452122	0.420333344	0.249810833	0.158303131	0.191701337
UKv4_A_23_P91334	0.222819188	0.09121052	-0.014278972	-0.080531788	0.44976387
UKv4_A_23_P13502	1.467064682	1.537024506	1.751779816	1.74611863	1.679979783
UKv4_A_23_P406702	0.773508884	1.171294466	0.947810218	1.208815358	1.07753928
UKv4_A_23_P11372	1.260595998	1.109370109	1.190171116	1.343141176	1.192135542
UKv4_A_23_P117146	0.785014879	0.993390237	0.824456878	0.861254833	0.829787464
UKv4_A_23_P1638	1.021846605	0.855514459	1.036063014	0.892276267	0.913156981
UKv4_A_23_P33141	0.214828913	0.399805933	0.466765623	0.7371691	0.211144404
UKv4_A_23_P129569	0.058858762	0.200005799	0.069293751	-0.035656122	0.124239784
UKv4_A_24_P72479	1.782520707	1.879490148	1.715007818	1.670823889	1.637853136
UKv4_A_23_P13083	-1.320901783	-0.884525752	-0.950293473	-0.89973857	-0.902707695
UKv4_A_23_P166459	1.623993667	1.45662548	1.728045163	1.847615941	2.13365136
UKv4_A_32_P77098	-1.129135203	-0.897526446	-0.869729368	-0.845225178	-0.518265222
UKv4_A_23_P121215	-0.173818022	-0.13253826	0.352103846	0.245343852	0.279489733
UKv4_A_32_P34444	1.285525653	1.533945395	1.564911207	1.593420895	1.361820495
UKv4_A_23_P26325	-1.112515433	-0.187620147	-0.53744422	-0.493448148	-0.515613895
UKv4_A_24_P240187	-1.473995436	-0.884525752	0.428990752	0.055902283	0.321910971
UKv4_A_23_P27994	1.604817009	1.468257679	1.213905769	1.570230115	1.488495026
UKv4_A_23_P348281	0.354498906	0.12234376	0.04288477	0.387199144	0.285381572
UKv4_A_23_P8424	0.744743897	0.464809402	0.11375444	0.143545362	0.169901534
UKv4_A_23_P14184	1.268586272	1.205164694	1.359990889	1.319348038	1.320283033
UKv4_A_23_P89123	1.40697782	1.596553998	1.563239752	1.486803542	1.529737897
UKv4_A_23_P378526	0.557771481	0.74671918	0.60783638	0.548932248	0.698988646
UKv4_A_23_P129188	0.53092416	0.560261863	0.552344091	0.242030883	0.689561704
UKv4_A_23_P126970	1.445970358	1.763510275	1.517107609	1.635887129	1.725641532
UKv4_A_23_P35148	-1.070646396	-0.810284949	-0.60095949	-0.910279834	-0.814624707
UKv4_A_23_P420863	-0.114050772	-0.510584748	-0.685200795	-0.632894008	-0.698260893
UKv4_A_24_P143492	-0.109576218	-0.336786	-0.245942561	-0.238048386	-0.249891971
UKv4_A_23_P316531	-0.281526918	-0.06924541	-0.062751152	-0.046799744	-0.087866408
UKv4_A_23_P105625	1.365748006	1.43917718	1.346619254	1.337117597	1.297304862
UKv4_A_24_P91830	-1.951494221	-1.767204428	-1.536305409	-1.879473741	-1.326920078
UKv4_A_23_P39910	1.148412548	1.116212579	1.193848315	1.063345918	1.048080086
UKv4_A_24_P272313	0.091778691	-0.312837354	-0.560510292	-0.041077343	-0.155917144
UKv4_A_23_P73150	0.453578306	0.562656728	0.658314305	0.299254886	0.594408509
UKv4_A_24_P56310	0.225376075	0.61055402	0.21872178	0.624829347	0.444166623
UKv4_A_23_P113572	1.49934539	0.777168173	-0.013610391	0.137822961	-0.205703181
UKv4_A_23_P202587	0.736114401	0.546576922	0.681046085	0.941669617	0.624162295
UKv4_A_32_P112910	-0.443569679	-0.296757549	-0.427128226	-0.465137325	-0.640520874
UKv4_A_24_P67929	0.291535546	0.310169572	0.148186402	0.275160569	0.260341257
UKv4_A_32_P169735	1.398987546	1.173347207	1.187162498	1.388318021	1.587183324
UKv4_A_23_P19576	1.77037549	1.895569953	1.973080387	1.817196866	1.857029535
UKv4_A_32_P119033	-1.47207777	-1.228017764	0.770970336	-0.445560692	-0.282886267
UKv4_A_23_P15692	-0.373255266	0.019022458	0.011127135	-0.266359209	-0.254605442
UKv4_A_23_P101007	0.831358469	0.02210157	0.049570588	-0.046498565	0.116285802
UKv4_A_23_P107597	-0.769892476	-0.528717294	-0.376984592	-0.947927205	-0.761892751
UKv4_A_32_P80741	-1.538237241	-0.789073291	-0.872737986	-1.241576695	-0.310577909
UKv4_A_23_P130182	0.213870081	0.054945427	0.160220874	-0.040776164	0.24855758
UKv4_A_23_P139143	0.366963734	-0.052481357	0.159886583	0.281184148	0.175793372
UKv4_A_24_P205252	-0.447724621	-0.271098285	-0.04703948	0.022772597	-0.414863453
UKv4_A_23_P149992	0.294731655	-0.178040688	0.056256406	0.180289195	-0.023056182
UKv4_A_24_P357465	-0.849475607	0.284852431	-0.362610083	0.02488085	-0.185965521
UKv4_A_24_P138713	-0.380925929	-0.463371702	-0.294749032	-0.273587504	-0.181252051
UKv4_Hs390484.1	0.19053848	0.338565824	0.345752319	0.126076982	0.082113138
UKv4_A_23_P143867	0.214828913	-0.112010849	-0.043027989	0.118848687	0.045583738
UKv4_A_23_P117363	-0.090079949	0.100789979	0.111414403	0.121559297	-0.038669555
UKv4_A_23_P376686	-0.079532787	-0.056244716	0.142169166	0.223357787	0.252387275
UKv4_A_24_P113960	-0.056520798	-0.015189894	-0.165712747	-0.504591769	-0.591324021
UKv4_A_23_P201059	-0.533699971	-0.242702033	-0.422448153	-0.445259513	-0.312934645
UKv4_A_23_P336992	0.491612011	0.798037708	0.283574213	0.523030857	0.199066135
UKv4_A_24_P91916	0.536357546	0.780589409	-0.076791369	-0.101313136	0.002278724
UKv4_A_23_P90790	-0.254679597	-0.512979612	0.145177784	-0.201605731	0.19376348
UKv4_A_23_P69242	0.693606142	0.603027303	0.719155247	0.938657827	0.858952065
UKv4_A_24_P391604	0.176155986	0.339934318	0.180278327	0.151677194	0.048235065
UKv4_A_32_P43588	0.630962393	-0.331312024	-1.024506052	-1.634314064	-1.048530702
UKv4_A_23_P135219	-0.538813747	-0.23654381	-0.240928198	-0.606390259	-0.682352929
UKv4_A_23_P39813	0.25989406	0.412806627	0.438016606	0.281786506	0.239719822
UKv4_A_32_P196193	-1.421259627	-0.860577106	-0.276363033	-0.937988299	-0.131466014
UKv4_A_23_P106389	-1.039324521	-1.100405692	-1.139502119	-1.385841419	-1.169607986
UKv4_A_23_P40782	0.298886598	0.29545826	0.335389302	0.479962265	0.419715493
UKv4_A_23_P154730	1.290639428	1.570894735	1.58463437	1.494333016	1.475238389
UKv4_A_23_P344281	0.244552733	0.36935694	0.242790724	0.244440315	0.221455122
UKv4_A_24_P564030	-0.864177711	-0.824654137	-0.924887365	-0.956962573	-1.126597564
UKv4_A_23_P167367	-0.841804943	-0.665908825	-0.704589667	-1.774061103	0.427669475
UKv4_A_23_P49145	-0.983712213	-0.642302302	-0.15167253	-0.779266985	-0.352115372
UKv4_A_23_P171296	1.370861781	1.274615768	1.341939181	1.300976121	1.274032099
UKv4_A_23_P393172	-1.957247218	-1.379920606	-1.322693528	-1.893629152	-1.591463634
UKv4_A_23_P366812	0.179352096	0.474046737	0.329372066	0.258595726	0.138969381
UKv4_A_23_P111835	1.549843923	1.62495025	1.434872049	1.480779963	1.360642127
UKv4_A_23_P215341	-0.003145766	0.261930156	0.324023411	0.468216285	0.739053149
UKv4_A_23_P58228	-1.303962402	-1.01555906	-0.444845643	-0.118179158	-0.538297473
UKv4_A_23_P313476	0.028815331	-0.03229607	0.124117457	0.121559297	0.185809498
UKv4_A_23_P30254	0.806428813	0.289984284	1.401108669	1.871107901	1.20863269
UKv4_A_23_P76291	0.516541666	0.742955822	0.483814458	0.667897938	0.501906642
UKv4_A_24_P130559	-0.132588208	-0.136643743	-0.067765515	-0.232024807	-0.229270536
UKv4_A_23_P39019	1.351685123	1.464836444	1.619400622	1.438916087	1.607215575
UKv4_A_23_P103276	-0.007939931	-0.096273167	-0.268340051	-0.000719362	-0.117031009
UKv4_A_23_P17354	1.499025779	1.445335404	1.98544915	1.605769233	1.677033864
UKv4_A_23_P75330	1.460672463	1.344066842	1.538836517	1.360007198	1.458152057
UKv4_A_23_P258433	-1.583941609	-0.844497301	-0.898812676	-1.132248731	-0.727130903
UKv4_A_23_P75529	-0.366223825	-0.402815839	-0.05071668	-0.281116978	-0.248713603
UKv4_A_24_P737939	0.511427891	0.897253528	0.469774241	0.329975141	0.385542829
UKv4_A_32_P139738	0.079953085	0.079578321	0.313994685	-0.371169488	0.340470263
UKv4_A_23_P328687	-0.511966425	-0.260492456	0.044556225	-0.372976562	-0.325602098
UKv4_A_23_P371155	0.899435605	0.88288434	0.947475927	0.911551721	0.913746165
UKv4_A_23_P129157	1.138504608	0.657082819	1.532819281	1.369946104	1.308204763
UKv4_A_32_P331139	-1.957247218	-2.286205805	-2.235976248	-1.886400857	-1.969425084
UKv4_A_23_P31109	0.886651166	0.795642843	0.778659026	0.999495978	0.990045476
UKv4_A_24_P304581	-0.319241012	-0.294704808	-0.318149394	-0.157332423	-0.175949396
UKv4_A_32_P204218	-0.750396207	-0.320021948	-0.288063214	-0.282924052	-0.270218814
UKv4_A_23_P162314	0.004524897	0.186320858	0.247470797	0.076081274	0.072980788
UKv4_A_23_P306845	-1.533762687	-0.843128807	-0.97168809	-0.94039773	-0.963393633
UKv4_A_23_P203972	-0.270340534	-0.446949773	-0.076791369	-0.420261659	-0.259908097
UKv4_A_23_P103812	0.79875815	1.275984262	-0.17808151	-0.710598181	-0.622256174
UKv4_A_24_P294931	1.075221637	1.241087663	1.058126213	1.076296614	1.005069664
UKv4_A_23_P250994	0.675388317	0.547945416	0.65296565	0.622419915	0.519287566
UKv4_A_23_P379071	0.07483931	0.329328489	0.101385677	-0.08866362	-0.167111638
UKv4_A_24_P134850	-0.088162283	-0.180777676	-0.025310572	-0.023006605	-0.089928551
UKv4_A_23_P43504	0.321578976	0.283141814	0.233430579	0.338709331	0.266527688
UKv4_A_23_P65100	-0.806328126	-0.60706358	-0.774456463	-1.32138912	-0.607231986
UKv4_A_32_P34387	0.376871674	0.366619952	0.670683068	0.694100508	0.511922768
UKv4_A_23_P43763	-0.847557941	-0.08772008	-0.27536016	-0.458812567	-0.450509077
UKv4_A_23_P87616	2.192901188	2.152162591	2.50560578	2.173190402	2.234990985
UKv4_A_23_P149221	-0.158157085	-0.015532017	-0.239256744	-0.050112712	-0.099060901
UKv4_A_23_P28466	-1.957247218	-1.644382085	-1.187305717	-1.893629152	-0.547135231
UKv4_A_23_P155079	0.127255509	0.339250071	0.298951594	0.115234539	0.211438996
UKv4_A_23_P165636	1.39355416	1.144950955	0.731858301	0.993773578	1.388922953
UKv4_A_23_P381449	0.543708599	0.433334038	0.393890208	0.358888321	0.342532407
UKv4_A_23_P94397	-1.038685299	-1.345366131	-2.235976248	-0.99009226	0.27300871
UKv4_A_24_P93309	-0.949194228	-1.42508091	-0.911181439	-0.975936848	-0.739503764
UKv4_A_23_P39008	-0.719713554	-0.380577811	-0.394033427	-0.436224144	-0.435484889
UKv4_A_23_P364890	0.439835034	0.550682405	0.481140131	0.368224869	0.384069869
UKv4_A_23_P76823	0.853092015	0.524338894	0.665334413	0.546221637	0.758201624
UKv4_A_24_P77968	-0.129392098	-0.826706878	-0.45888586	-0.881667832	0.32014342
UKv4_A_32_P357301	-0.120442991	-0.170171847	-0.232570926	-0.220881185	-0.18419797
UKv4_A_23_P49376	0.691688476	0.192479081	-0.488303459	0.482974054	-0.390412323
UKv4_A_23_P114934	-1.236204877	-0.644697166	-0.749718937	-1.024125483	-1.288328535
UKv4_A_23_P314672	-1.175798404	-0.512637489	-0.596947999	-0.903352718	-0.952788323
UKv4_A_24_P321919	0.865876453	0.398779563	0.339066502	0.718797183	0.743472028
UKv4_A_23_P253723	-0.124278323	0.201374293	0.137823384	0.11794515	0.022016383
UKv4_A_23_P30582	-1.824608667	-1.199621512	-1.260849713	-1.41144163	-1.107449088
UKv4_A_23_P106544	1.334426131	1.579447822	1.306504346	1.328684586	1.366828558
UKv4_A_23_P310372	-1.787853406	-1.31902262	-1.359465527	-1.845741697	-1.955579264
UKv4_A_23_P105276	0.711184745	0.894858663	0.829136951	1.008531347	0.937018928
UKv4_A_24_P922919	-1.155343302	-1.306021926	-0.862040678	-1.277115812	-0.712106714
UKv4_A_24_P246361	-0.119164547	-0.234491069	-0.339544011	0.359490679	0.175204189
UKv4_A_23_P333228	0.324135864	0.484310442	0.292265777	0.650429559	0.150458466
UKv4_A_23_P336693	-0.951111894	-0.406579198	-0.459220151	-0.295874747	-0.649358632
UKv4_A_32_P818001	-0.486717159	-0.113721467	-0.265665724	-0.488328105	-0.400133857
UKv4_A_23_P120316	1.083531522	0.879463105	1.811952177	1.587397316	1.556840355
UKv4_A_23_P133359	0.143875279	0.230112668	0.009455681	0.642297726	0.206430933
UKv4_A_23_P14892	-0.675926852	-0.464740196	-0.566861819	-0.145586444	-0.260791872
UKv4_A_23_P127676	1.24813117	0.971494331	0.949147382	1.06575535	0.964710569
UKv4_A_23_P42664	1.90269443	2.071079318	2.026232639	1.82773813	1.915358737
UKv4_A_23_P346953	-1.946060834	-1.096642333	-0.181090128	-0.255215587	-0.188616849
UKv4_A_23_P43898	-0.686154403	-0.076430003	-0.204490491	-0.179318488	-0.177127763
UKv4_A_23_P114307	-0.712042891	-0.215674275	-0.352581356	-0.42297227	-0.489100621
UKv4_A_23_P140675	-0.742086322	-0.57011424	-0.415762335	-0.335028012	-0.593975349
UKv4_A_23_P120281	-1.08854461	-1.259835251	-0.987734053	-1.406622767	-1.339882123
UKv4_A_23_P149470	0.892404164	1.22227087	1.129998755	1.004013663	1.052204373
UKv4_A_23_P164814	0.693606142	0.970810084	0.323689121	0.629045852	0.629759541
UKv4_A_23_P34983	1.878723608	2.040288201	1.833012503	1.822618087	1.893853526
UKv4_A_23_P25073	1.335384964	1.396069617	1.541176553	1.407894654	1.401001222
UKv4_A_32_P149174	0.305598428	0.629712937	0.394224499	0.53658391	0.568484419
UKv4_Hs455473.1	0.076756976	0.164424953	0.009789972	-0.076014103	-0.073136811
UKv4_A_24_P98047	-0.951751116	-1.2256229	-0.876080895	-0.819323787	-0.579834936
UKv4_A_23_P363769	-0.142815759	0.056313921	-0.179752965	0.001388891	-0.118798561
UKv4_A_23_P138635	1.521398547	1.503154278	1.514098991	1.672028605	1.316453337
UKv4_A_23_P156748	1.37693439	1.792932898	1.734730981	1.606371591	1.667017738
UKv4_A_23_P313512	1.193158084	1.231850328	1.251346349	1.080513119	1.162087164
UKv4_A_23_P553	0.877062837	0.991679619	0.912709674	0.786863629	0.907265142
UKv4_A_32_P131640	-0.386039704	-0.242017786	1.337259109	0.796802535	1.32440732
UKv4_A_23_P137046	0.477868739	0.664609536	0.635916815	0.504056582	0.393791403
UKv4_A_23_P34741	0.971667683	1.113475591	0.808410916	0.907636394	1.01361283
UKv4_A_23_P362736	-1.023343973	-1.300205826	-1.316342001	-1.121105109	-1.128365115
UKv4_A_23_P75441	0.926602537	0.730297251	0.690071939	0.727230194	0.854533186
UKv4_A_23_P343398	1.809368028	1.159662266	-0.610319635	0.211611808	-0.578656568
UKv4_A_23_P201628	0.555853815	0.543839934	0.608170671	0.886252688	1.011256095
UKv4_A_23_P99625	-0.201304566	-0.084983091	-0.322495176	-0.469956188	-0.395420386
UKv4_A_24_P50028	-1.963000216	-1.783968481	-1.217391897	-0.919315203	-1.068268361
UKv4_A_23_P133582	0.978059903	1.183953036	1.100915447	1.215441295	1.115541639
UKv4_A_24_P143171	-0.100627111	-0.297441796	-0.378321755	0.355274174	0.282435652
UKv4_A_23_P119611	0.292494378	0.293063396	-0.065091188	-0.401889742	-0.188027665
UKv4_A_23_P324633	0.575989306	0.725507522	0.780999062	0.860953655	0.780590611
UKv4_A_23_P121144	-1.957247218	-1.523954607	-1.354451163	-1.73731727	-0.796360007
UKv4_A_23_P51499	0.099768965	0.075130715	-0.331855321	0.310398508	0.454182749
UKv4_A_23_P57417	0.283545271	0.381673387	0.554015546	0.721507794	0.830376648
UKv4_A_23_P134584	-0.251163876	-0.323785307	-0.311463576	-0.909376297	-0.33208312
UKv4_A_23_P28090	0.610826902	0.624923208	0.654302814	0.617601051	0.600300348
UKv4_A_24_P734268	-1.929760675	-1.067219711	-1.216054733	-1.614737431	-1.369635909
UKv4_A_23_P73609	-1.951494221	-0.93481791	-0.743701701	-0.791012964	-0.952788323
UKv4_A_23_P389141	0.242635068	-0.391867887	-0.511369531	-0.342557486	-0.277289021
UKv4_A_23_P26522	-0.570135621	-0.102089267	-0.212179181	-0.057039828	-0.118503969
UKv4_A_23_P29057	-0.763180646	-1.902001094	-0.653777451	0.419425293	-0.224262473
UKv4_A_23_P83098	0.477868739	0.229770545	-0.370967355	1.117859311	0.241781965
UKv4_A_23_P113994	-0.182447519	-0.05179711	-0.214853508	-0.341955129	-0.323245362
UKv4_A_23_P251132	0.328610418	-0.678225271	-0.626699889	-0.661807189	-0.338269551
UKv4_A_23_P99292	1.006185668	0.688558182	0.882289203	0.701027625	0.828609096
UKv4_A_23_P70534	-0.635975481	-0.488688842	-0.452534333	-0.463029072	-0.182135826
UKv4_A_23_P3177	-0.5694964	-0.378182946	-0.579564873	-0.533203771	-0.626969645
UKv4_A_23_P19829	2.092223734	2.339304155	2.17599496	1.928030725	2.140721566
UKv4_A_23_P131417	1.052848869	1.021102242	1.343610636	1.279893594	1.375371724
UKv4_A_23_P141992	0.592289466	1.097737909	0.658314305	0.701629982	0.61591372
UKv4_A_24_P181422	0.906467046	0.777168173	0.811419534	0.819692136	0.810638988
UKv4_A_23_P4416	-0.048850134	-0.140064978	-0.356592847	-0.273286325	-0.343572206
UKv4_A_23_P312150	-0.649718752	-0.467135061	-0.614331126	-0.608197333	-0.503241033
UKv4_A_23_P142125	-0.434300961	0.024496434	-0.017956172	-0.022103069	0.362270066
UKv4_A_23_P163647	1.934655527	1.63658245	1.55855968	1.763888189	1.655823244
UKv4_A_24_P677634	1.460672463	1.666005072	1.772505851	1.559387673	1.644334159
UKv4_A_24_P355649	1.011619054	0.391594969	0.135817639	0.48417877	0.568779011
UKv4_A_23_P103476	0.21355047	0.043313228	-0.118912022	-0.102216673	0.016419137
UKv4_A_23_P84782	1.316527917	1.286590091	1.412140269	1.303686732	1.27874557
UKv4_A_23_P83923	0.900074827	1.268115421	0.628896706	0.880229108	0.705469668
UKv4_A_23_P63980	1.089923741	0.98688989	1.264383694	1.143459523	1.474943797
UKv4_A_23_P8497	-0.937368623	-0.276914385	-0.415762335	-0.52477076	-0.622256174
UKv4_A_23_P98167	0.311671036	-0.161960883	-0.254968416	0.101380307	0.066794357
UKv4_A_24_P93012	-0.467860112	-0.489715213	-0.515381021	-0.784688206	-0.551848702
UKv4_A_24_P405631	-1.963000216	-2.266362641	-2.235976248	-1.83911576	-1.336641612
UKv4_A_23_P310	1.404740544	1.763510275	1.339599145	1.290133679	1.325880279
UKv4_A_23_P14157	0.15090672	0.883910711	1.110609883	0.933838964	1.082547343
UKv4_A_23_P428999	-0.89038581	-0.845523671	-0.810894171	-0.634098724	-0.892691569
UKv4_A_23_P423482	-0.074738623	-0.772651362	-0.689546577	-0.969009732	-0.519148998
UKv4_A_23_P407684	0.577587361	0.507232718	0.391884463	0.589591408	0.780885203
UKv4_A_23_P77612	-0.651956029	-0.368603488	-0.268340051	0.541402773	0.823895625
UKv4_A_23_P6762	1.138824219	1.100817021	1.563908334	1.403979327	1.469641143
UKv4_A_23_P82370	-1.223100827	-0.694305077	-0.94527911	-0.631689292	-0.945128933
UKv4_A_23_P105691	-1.18762401	-0.500663165	-0.665811923	-0.612413838	-0.600161779
UKv4_A_23_P399834	-1.957247218	-1.440476469	-0.862709259	-1.886400857	-1.880163729
UKv4_A_23_P64799	0.605393515	0.69129517	0.777990444	0.667596759	0.787366226
UKv4_A_24_P33156	0.072602033	-0.549928952	0.106065749	0.112523928	0.072097012
UKv4_A_23_P218047	-1.018869419	-0.621774891	-0.673834905	-0.969009732	-0.950431588
UKv4_A_23_P119214	0.550100818	0.607132785	0.612182161	0.574833639	0.577616769
UKv4_A_23_P86587	-1.446828504	-0.443528538	0.137489093	-0.933470614	-0.850859514
UKv4_A_23_P431305	1.007464112	1.04915637	1.297812783	1.270858225	1.231905453
UKv4_A_23_P17420	-1.951494221	-1.286863009	-1.188308589	-1.372589544	-0.787522249
UKv4_A_23_P256131	-0.26235026	0.103184843	0.025835935	0.202877618	0.293335554
UKv4_A_23_P259357	2.967957783	3.055368678	3.139087023	2.91228358	2.941717032
UKv4_A_23_P90172	-0.001547711	0.210953751	0.235102034	0.21100945	0.136612645
UKv4_A_24_P7584	-0.024879312	0.203427034	0.429325043	0.163724352	0.012000258
UKv4_A_23_P165171	0.044476268	0.02312794	0.143506329	0.124872266	0.242076557
UKv4_A_23_P335957	-0.815277233	-0.659750601	-0.53376702	-0.781977595	-0.839665021
UKv4_A_23_P134464	1.619199503	1.548998829	1.651158257	1.577759589	1.514713708
